annotator	session_id	id	knowledge	power	status	trust	support	similarity	identity	fun	conflict	other	other_text	none	romance
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	eku05pg	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	d6mkzpp	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE		FALSE	FALSE
5953668fb2e8430001ea478f	68b72cf6f45eeb58cbf99175	id_1528	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	hlwbnv0	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.78445E+16	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_2139	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_1941	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	ge9n67s	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	guek77o	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_676	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.80119E+16	FALSE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.78947E+16	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.7885E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	fk1mevd	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.79871E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_1269	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_1647	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.79429E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_893	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	1.79151E+16	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_1126	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	id_1743	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	iaal3ws	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE		FALSE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	e0mlty7	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		TRUE	FALSE
5d8cef3c28e183001a335ab0	68b70e5c3fcb047957a7cbab	c881ude	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
amanda	test	1.78779E+16	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE		FALSE	FALSE
